mapblklot,analysis_neighborhood,SDB_2016_5Plus,Env_1000_Area_Height
0275011,Nob Hill,1,43.894328146877044
5978003,Portola,0,8.291304483711246
7166024,Outer Mission,0,5.0093966751904855
0310020,Financial District/South Beach,1,98.84142107727982
4081026,Mission,1,90.57289398303101
6274020,Excelsior,1,10.043332102706318
5686017,Bernal Heights,0,6.999973646039729
3212040,Outer Mission,1,11.285280305617864
6688013,Bernal Heights,1,10.015589265938507
7006039,Oceanview/Merced/Ingleside,1,9.999970164666026
3719450,Financial District/South Beach,0,1071.8772641071932
4073017,Potrero Hill,1,9.999952599652449
3208A001F,Outer Mission,0,8.526087393918106
4093062,Potrero Hill,1,12.892448603970553
6407001,Excelsior,1,10.355266856037296
7381005,Lakeshore,0,4.611133838744078
6234012,Visitacion Valley,1,10.000062085603272
0052012,North Beach,1,23.375113984631213
5810005,Bernal Heights,0,6.863553646562208
7069017,Oceanview/Merced/Ingleside,1,12.410138202980011
5054A130,Bayview Hunters Point,1,16.043663301769392
5933006A,Portola,1,9.924555326709223
7331133,Lakeshore,0,7.319767357869378
5927025,Portola,1,9.892681060771435
5353A007,Bayview Hunters Point,1,10.156506412288643
4160045,Potrero Hill,1,10.000036224289028
5737023,Bernal Heights,0,6.977091497268321
3211037,Outer Mission,0,8.409394201516989
6688045,Bernal Heights,1,37.94690044803319
0318004,Tenderloin,1,19.873568839483323
4063003D,Potrero Hill,1,10.000120539943389
5651009,Bernal Heights,0,6.820445267881669
0686023B,Japantown,1,19.83318734517977
0088019,North Beach,1,10.634729040142016
6323008A,Visitacion Valley,1,9.768178694129318
3722257,Financial District/South Beach,0,1652.7945327422415
3598019,Mission,1,11.400006145166893
7143022,Outer Mission,1,9.99998614455769
5319052,Bayview Hunters Point,1,10.000154771563318
3983044,Potrero Hill,1,9.999964010789045
6019007A,Excelsior,1,10.000045343889626
5939009,Excelsior,1,11.818739989731725
4143049,Mission,1,9.975603401180715
5900A003,Portola,0,7.500094731624955
5321021,Bayview Hunters Point,1,10.000043606935224
5961041,Excelsior,1,9.204617567124245
4788022A,Bayview Hunters Point,1,10.000155615226031
5079003,Bayview Hunters Point,1,14.876874057582038
3752501,South of Market,1,87.65637417162957
3212027,Outer Mission,1,31.029258160068203
0320001,Tenderloin,1,16.878645631796942
6120020B,Portola,1,10.000020994334736
6990035,Oceanview/Merced/Ingleside,1,10.000062846585275
5334064,Bayview Hunters Point,1,10.00014880375539
1255034,Haight Ashbury,1,10.675823492785453
0733018,Western Addition,0,5.620288589127679
5720042,Bernal Heights,1,9.903178403390216
3209020I,Outer Mission,1,11.504234081899193
5353008,Bayview Hunters Point,1,10.316657333475845
6402003,Excelsior,1,10.20053482535706
6243006,Visitacion Valley,1,10.000036964630842
6007027C,Excelsior,1,10.0000570299703
0157075,Nob Hill,0,6.360021726732339
7059036,Oceanview/Merced/Ingleside,1,11.14417847775455
6532032A,Mission,0,5.499983045198761
5966007,Excelsior,1,17.280088004379788
5382011,Bayview Hunters Point,1,9.725287374283045
0707021,Western Addition,1,290.4692340203849
0711012,Western Addition,0,200.19992940111806
0318023,Tenderloin,1,229.5741787466749
3967005,Mission,1,118.22114716133117
3546045,Mission,0,8.999979879814664
3642070,Mission,1,12.300000375228368
5549102,Bernal Heights,1,9.000035899693692
0740036,Tenderloin,1,26.39994273875579
3732173,South of Market,1,9.000100427314045
3753241,South of Market,1,155.5414040773423
3786104,South of Market,1,291.5516513891933
3784109,South of Market,1,39.689907817261144
5871012,Excelsior,1,11.000025641743617
3978002,Potrero Hill,1,361.400494551835
5574012,Bernal Heights,0,6.999954971245808
4022029,Mission,1,309.3376408229398
0280032,Nob Hill,1,22.604832203290496
5739019,Bernal Heights,0,7.194133107010745
5956024,Excelsior,0,7.500051806523281
3733148,South of Market,0,100.79964931262151
4262002,Mission,1,19.444696817757528
0128021,Nob Hill,1,142.8270593768533
5655006,Bernal Heights,0,7.9856284015543135
7091006,Oceanview/Merced/Ingleside,1,10.020241806399502
7054019,Oceanview/Merced/Ingleside,1,12.962085000639581
6094006C,Excelsior,1,9.999993526574276
6165012,Visitacion Valley,1,9.86123406550761
0080011,Financial District/South Beach,1,952.8765804541124
3731202,South of Market,1,45.262857284380665
4073024,Potrero Hill,1,9.999966919819045
6092008,Excelsior,1,9.999992938996648
7106042D,Oceanview/Merced/Ingleside,1,12.500001549813295
4336002,Mission,1,9.99997723776763
5054ACOMB,Bayview Hunters Point,0,3.1436111740442128
4337001D,Mission,1,9.986366124233818
0296009,Nob Hill,1,162.2161017952819
5683005,Bernal Heights,0,7.001043779541298
4075004,Potrero Hill,1,9.86450441074688
6782008,Outer Mission,1,10.533137749683128
4083022,Mission,1,38.91039344680077
5355036A,Bayview Hunters Point,0,4.440949218732515
6248039,Visitacion Valley,1,10.287010966991245
5744005A,Bernal Heights,0,7.000726729596525
4621018,Bayview Hunters Point,0,215.68080341255327
6500002,Excelsior,1,13.455743569129922
7009011,Oceanview/Merced/Ingleside,1,9.953123929347894
3731221,South of Market,1,25.53374690553475
7031012D,Outer Mission,1,9.796778227642411
4991282,Bayview Hunters Point,1,252.62710046728867
5523012A,Bernal Heights,0,7.982202560014772
3995035,Potrero Hill,1,22.866096745142883
3749003,Financial District/South Beach,1,24.437606645287858
5471020,Bayview Hunters Point,1,11.621167245997391
3180770,West of Twin Peaks,1,485.2289459189195
3702058,South of Market,0,1045.3584943922297
0306029,Tenderloin,1,61.81776214572405
5802041,Bernal Heights,1,10.000059370384928
7054036D,Oceanview/Merced/Ingleside,1,10.000040503513736
5699009,Bernal Heights,0,6.999999847024964
5465026,Portola,1,25.033939270445043
6191061,Visitacion Valley,0,7.500095323580615
6421028,Excelsior,1,13.271481578891928
6083006A,Excelsior,0,4.627974703096273
5967018,Excelsior,1,11.092397159637507
7116022,Oceanview/Merced/Ingleside,0,8.80001604385966
0148032,Chinatown,0,5.366411889947942
4085052,Mission,1,10.400043680146602
4167013,Potrero Hill,1,396.6017877684282
4763021A,Bayview Hunters Point,0,7.332688565753195
6786003,Outer Mission,1,11.007106760577104
5644007,Bernal Heights,0,4.428498086288196
4266067,Mission,1,9.800110230572878
4757050,Bayview Hunters Point,1,10.00012860738451
7054048,Oceanview/Merced/Ingleside,1,10.0001301016632
4142007,Mission,1,13.749970203499519
7047050,Oceanview/Merced/Ingleside,1,12.176460632940556
3511044,Mission,1,9.302335972834092
0707002,Western Addition,0,91.200272634328
7007020,Oceanview/Merced/Ingleside,0,7.500037732394108
4591A009,Bayview Hunters Point,1,735.5216281535628
7130028,Oceanview/Merced/Ingleside,0,8.3408636105662
5839020,Bernal Heights,1,13.418938612913783
3517033,South of Market,1,22.35842318279301
7110A009,Outer Mission,0,8.897528715092118
3726191,South of Market,0,8.176085779672281
3749184,Financial District/South Beach,1,17.062553026061973
6965A013,Outer Mission,1,14.046307785051216
5353A011C,Bayview Hunters Point,1,9.922340214863688
0116023,North Beach,1,9.200164619570133
0287005,Financial District/South Beach,1,20.43903760011605
4160040,Potrero Hill,1,10.000034083810009
5874019,Portola,1,10.281721772307657
7064A024A,Outer Mission,0,5.577884216713477
5358006,Bayview Hunters Point,0,7.349910960311055
7067040,Oceanview/Merced/Ingleside,1,12.500086906837735
7153052,Outer Mission,0,8.772037786739222
3519106,South of Market,1,37.04992261871746
6518010,Mission,1,18.646473150647836
7044A006E,Outer Mission,0,8.099895928983363
0166081,Financial District/South Beach,1,99.13730479888741
4283B013,Potrero Hill,0,5.679470951980237
5667006,Bernal Heights,0,8.346290432448873
0162026,North Beach,1,35.32745502596977
5335C002E,Bayview Hunters Point,1,12.338216228294893
3753177,South of Market,1,45.48529033839699
5361020,Bayview Hunters Point,1,9.999982463609816
6089024A,Excelsior,1,10.004174960293739
6990015,Oceanview/Merced/Ingleside,1,10.105735695243823
5870036,Excelsior,1,10.99792203567674
6968038,Outer Mission,0,7.378513106583218
3144B034,Outer Mission,1,9.428521724184645
5633015,Bernal Heights,0,6.036607359578521
3728171,South of Market,1,29.848758501065117
6339025,Excelsior,1,10.089073426783688
3568043,Mission,1,12.40307673822791
6408003,Excelsior,1,10.035037964411181
5617031,Bernal Heights,0,7.0000165867939845
0151073,Nob Hill,0,5.519981475407982
6533005,Mission,1,13.466462361387082
3995057,Potrero Hill,1,43.500164410179856
0242025,Chinatown,0,7.4753355472597605
3753493,South of Market,1,107.80418172017328
3706075,Financial District/South Beach,1,101.77683366546769
4142051,Mission,1,13.749896993961519
0256086,Nob Hill,1,101.06720034278983
6052015,Portola,1,12.00015581575049
5308013A,Bayview Hunters Point,1,14.982716920425627
4069045,Potrero Hill,1,10.680948166377831
3638037,Mission,0,8.97441202945397
5410019,Bayview Hunters Point,1,9.891688218591533
6359040,Visitacion Valley,0,5.500095843677962
6965A026,Outer Mission,0,8.796540000837366
5745045,Bernal Heights,1,10.092822009290922
0741003,Tenderloin,1,48.12511580169253
6997048,Oceanview/Merced/Ingleside,1,23.010456014864065
4151004,Mission,1,9.940361727646112
0838003,Hayes Valley,1,13.125054293038522
0116005,North Beach,0,6.211924720608777
5319014,Bayview Hunters Point,1,9.999929966722979
5743025,Bernal Heights,0,6.939296847236465
5723024,Bernal Heights,0,7.000039620831233
0158047,Nob Hill,1,60.93759615886042
6721011,Outer Mission,1,9.454700079284626
5904011,Excelsior,1,9.500027240080296
0284021,Nob Hill,1,41.11984251795418
4038027,Potrero Hill,1,10.403527229479682
3575107,Mission,1,33.13731413410487
0663006,Pacific Heights,1,17.9999440128682
0164004,North Beach,1,15.091595965332058
5660034,Bernal Heights,0,6.932562950122749
3755256,South of Market,1,56.168379606898135
4970005,Bayview Hunters Point,1,9.999931280350111
6969020,Outer Mission,1,164.1491219595863
3729097,South of Market,1,82.25817447305455
6272051,Excelsior,1,33.15846538740094
0224080,Chinatown,1,18.200054965021046
0142006,Financial District/South Beach,1,34.60806062183515
6209022,Visitacion Valley,1,9.999930179440922
5964019,Excelsior,1,9.424159555406613
6594040,Noe Valley,1,11.399985922664571
6518035,Mission,1,14.343647785784123
0191021,Chinatown,1,13.816713837092342
5523028,Bernal Heights,0,7.988570934036568
5900A005,Portola,0,7.500048899250553
4268032,Mission,1,14.146359648948351
5882034,Portola,0,7.49998839187762
7065012C,Outer Mission,0,5.941048788969198
5612044,Bernal Heights,0,7.176404399667402
3764071,Financial District/South Beach,1,280.83340191256013
5842039,Bernal Heights,1,11.42618133820906
0832074,Hayes Valley,1,13.20011457074926
5712018,Bernal Heights,1,10.451471264553906
5611022,Bernal Heights,0,7.000018017232977
6083010,Excelsior,1,10.00010133450402
3589145,Mission,1,11.750113241592691
6449013,Excelsior,1,13.237535681843273
6783001K,Outer Mission,0,6.955615908178951
4171004,Potrero Hill,1,10.000120286751997
4043014,Potrero Hill,1,22.499939180597757
3525012,South of Market,1,50.18461510775905
6200018,Visitacion Valley,1,10.000006248036573
6477016,Excelsior,0,6.907974908721748
5335C001E,Bayview Hunters Point,1,11.847667418153339
0710027,Western Addition,1,563.5908028009674
0754028,Western Addition,1,256.18388342833816
3725019,South of Market,1,86.93576841571875
3607056B,Mission,0,7.64993022948005
3615031C,Mission,0,4.8692704463479295
6481009,Excelsior,1,11.778220104706259
6319019,Visitacion Valley,1,10.000064874694099
3513196,Mission,1,9.899953896384247
0275A001,Nob Hill,1,122.89066895652213
3987051,Potrero Hill,1,45.17105779296743
7381056,Lakeshore,0,4.747626755518193
3732153,South of Market,1,35.09998934882006
4914036,Bayview Hunters Point,0,7.918382235646396
5387015B,Bayview Hunters Point,1,9.999987241294084
3547261,Mission,1,179.51664730439913
0151057,Nob Hill,0,0.12009969431840144
0311008,Financial District/South Beach,0,142.00910427902667
0785061,Hayes Valley,1,81.31499290328158
4100084,Potrero Hill,1,10.014307859106106
5611052,Bernal Heights,0,6.958113893848028
4028009,Potrero Hill,1,9.999997094202106
3597115,Mission,0,8.437561201346607
7064007B,Outer Mission,0,5.000004789915371
5613009,Bernal Heights,0,7.186332290254116
3730199,South of Market,1,67.34232592705399
6489007A,Excelsior,1,10.650015163256144
5384D013,Bayview Hunters Point,1,21.408220083919428
0687020,Japantown,1,9.813500798184489
4762010B,Bayview Hunters Point,0,6.400065140793447
3518119,South of Market,1,49.08086685837181
7381137,Lakeshore,1,61.34287417585521
0296015,Nob Hill,1,245.78160119061596
7166009,Outer Mission,1,10.00065175591266
6491001G,Excelsior,0,8.023926613665674
5542034,Bernal Heights,1,11.114169724292218
7069014,Oceanview/Merced/Ingleside,1,12.410172372987414
0272043,Nob Hill,1,32.500291944558924
6349019,Excelsior,1,10.038196303982835
1028013A,Pacific Heights,1,10.999999798881369
4267002,Mission,1,9.66662243455577
3704079,South of Market,1,69.98638298960195
5084021,Bayview Hunters Point,1,10.074839810344914
5706029,Bernal Heights,0,6.951393375811948
5813039,Bernal Heights,0,8.400531887850619
3211020,Outer Mission,1,13.477855487210249
4034071,Potrero Hill,1,76.10769853516197
5073019,Bayview Hunters Point,1,10.000079983033372
7057009A,Oceanview/Merced/Ingleside,1,12.291593189472767
4102063,Potrero Hill,1,9.928224478365555
5915019,Portola,0,7.700685603149493
4085050,Mission,1,10.400071260599791
3757144,South of Market,1,32.25951102470897
0194014,Chinatown,1,26.10011900215444
6023020,Excelsior,1,9.999982140428717
7100017,Outer Mission,0,8.320013829887486
6019007E,Excelsior,1,9.999999712749963
0692030,Nob Hill,1,203.29106465068656
5909029,Excelsior,1,12.046177211531194
5963042,Excelsior,0,8.016520786486979
5067A001A,Visitacion Valley,1,14.332565323589211
4757011,Bayview Hunters Point,1,10.000131459974984
7029A009,Outer Mission,1,9.572510146327701
5342021,Bayview Hunters Point,1,9.20002838026387
0254028,Nob Hill,0,7.8672231799469
5721009,Bernal Heights,1,10.967132585393948
5335A029,Bayview Hunters Point,0,5.491696756508732
5661051,Bernal Heights,0,7.000118622657356
0322A001,Tenderloin,1,147.50654243607454
3208A001G,Outer Mission,0,7.9990518648927775
6072006E,Excelsior,1,10.000090144266032
2630066,Inner Sunset,1,10.168865690421365
5937025,Excelsior,1,11.89731271284133
0755009,Western Addition,1,26.812538666548544
6486004,Excelsior,1,11.946643343068898
0284026,Nob Hill,1,29.04339771397496
4083008,Mission,1,40.86060373110118
6190083,Visitacion Valley,0,6.981766194313318
6282009,Excelsior,1,10.000320015102824
3611105,Mission,1,14.70005576864535
5835005,Bernal Heights,1,13.153835083655244
4146051,Mission,1,10.555924030768368
0677127,Pacific Heights,1,48.12500819854367
6194011,Visitacion Valley,1,12.143812553762748
6079019,Excelsior,1,10.000097039333092
5334035,Bayview Hunters Point,1,10.000106968596171
6724008,Outer Mission,0,6.399985244210731
5860027,Portola,1,10.686630036998233
6252004,Visitacion Valley,1,10.464768450609458
4100032,Potrero Hill,1,9.867164819231188
5900A021,Portola,0,7.500132666205421
6423046,Excelsior,1,561.2746192931642
3777037,South of Market,1,26.187037662052113
3741047,Financial District/South Beach,0,408.30339296295807
7043005F,Outer Mission,1,10.016138710891584
3754097,South of Market,1,51.20837581663518
3575139,Mission,1,55.33683620487344
4208045,Mission,1,10.735876843285263
4272019,Mission,1,10.0000172978425
4172075,Potrero Hill,1,12.605930658780391
5320018,Bayview Hunters Point,0,6.582330510001031
6692067,Bernal Heights,0,7.0327709471054165
6419031,Excelsior,1,10.003388255361644
3502149,Mission,1,45.08902529707261
3738018,Financial District/South Beach,1,247.23484880549645
6784019,Outer Mission,1,9.450574607170921
6481001,Excelsior,1,9.03202558507472
6301017,Visitacion Valley,0,8.000004391451764
3569113,Mission,1,58.52526355034739
4096114,Potrero Hill,1,29.584387712230644
7001031,Oceanview/Merced/Ingleside,1,10.000056622664328
7308003,Lakeshore,1,14.511811268421024
7059008,Oceanview/Merced/Ingleside,1,9.926131182536588
3648009,Mission,1,13.987590594786221
5863002,Portola,1,12.602522282076993
6089032A,Excelsior,0,7.500034699381194
5613006,Bernal Heights,0,7.186309048186428
5646004,Bernal Heights,0,7.034795959856662
4151016,Mission,1,9.091695714660702
5258064,Bayview Hunters Point,1,10.866033474888194
0118028,Chinatown,0,8.469730422927634
3783011,South of Market,1,1283.0627565071727
5647029,Bernal Heights,0,7.000187534408264
0838037,Hayes Valley,1,28.799973705005307
6274018,Excelsior,1,9.804736691163722
3789444,Financial District/South Beach,1,278.6511717538709
5354027,Bayview Hunters Point,0,7.427930351933538
0311005,Financial District/South Beach,0,330.0517619821434
3504061,Mission,1,36.35306930947215
4081055,Mission,1,64.58376581179206
0288011,Financial District/South Beach,1,55.50959006548302
4791003,Bayview Hunters Point,1,16.06454278040586
4972011,Bayview Hunters Point,1,10.234931906849697
0052117,North Beach,1,36.985143117142385
6082037,Excelsior,1,10.012465676564966
5517021E,Bernal Heights,0,0.4787885112019724
3995030,Potrero Hill,1,14.500066535171362
4991743,Bayview Hunters Point,1,1164.955123610436
7034009,Oceanview/Merced/Ingleside,1,9.999912004996402
